script_id,script_month,hcp_id,rep_id,product_id,region_id,script_count
S0014019,2024-02-01,HCP0373,REP019,P01,R03,2
S0018821,2024-04-01,HCP0506,REP039,P03,R04,3
S0009356,2024-05-01,HCP0249,REP013,P05,R02,2
S0004439,2024-09-01,HCP0117,REP026,P04,R04,6
S0010782,2024-10-01,HCP0288,REP022,P02,R02,2
S0007489,2024-12-01,HCP0199,REP014,P05,R01,1
S0005245,2024-06-01,HCP0139,REP017,P05,R02,1
S0019189,2024-01-01,HCP0517,REP011,P04,R05,0
S0008021,2024-05-01,HCP0213,REP023,P05,R04,0
S0006454,2024-04-01,HCP0169,REP018,P05,R05,1
S0018715,2024-12-01,HCP0503,REP012,P04,R01,2
S0011300,2024-10-01,HCP0301,REP009,P04,R04,6
S0012613,2024-06-01,HCP0335,REP021,P01,R03,2
S0009709,2024-01-01,HCP0259,REP028,P01,R04,13
S0009929,2024-03-01,HCP0265,REP011,P03,R05,1
S0020590,2024-09-01,HCP0556,REP007,P04,R04,3
S0005598,2024-02-01,HCP0148,REP018,P05,R05,7
S0006654,2024-03-01,HCP0175,REP001,P02,R03,7
S0010008,2024-12-01,HCP0267,REP018,P01,R05,6
S0003573,2024-09-01,HCP0094,REP036,P01,R05,1
S0002865,2024-05-01,HCP0075,REP027,P03,R02,11
S0004058,2024-06-01,HCP0107,REP036,P03,R05,2
S0006919,2024-05-01,HCP0183,REP036,P04,R05,6
S0021797,2024-11-01,HCP0589,REP025,P05,R02,7
S0009166,2024-07-01,HCP0243,REP028,P02,R04,4
S0005253,2024-02-01,HCP0140,REP020,P01,R04,8
S0012310,2024-07-01,HCP0326,REP033,P03,R01,9
S0011317,2024-03-01,HCP0302,REP005,P04,R02,12
S0009145,2024-08-01,HCP0242,REP011,P05,R05,5
S0017818,2024-02-01,HCP0479,REP037,P04,R01,4
S0007732,2024-03-01,HCP0207,REP036,P01,R05,6
S0016207,2024-05-01,HCP0435,REP005,P04,R02,12
S0001057,2024-03-01,HCP0027,REP004,P03,R02,5
S0007357,2024-04-01,HCP0196,REP033,P01,R01,11
S0018865,2024-02-01,HCP0507,REP016,P04,R05,3
S0010247,2024-04-01,HCP0275,REP037,P02,R01,3
S0020255,2024-12-01,HCP0546,REP022,P05,R02,3
S0004630,2024-02-01,HCP0122,REP018,P04,R05,5
S0007650,2024-03-01,HCP0204,REP021,P04,R03,3
S0018835,2024-06-01,HCP0506,REP039,P04,R04,4
S0016244,2024-08-01,HCP0437,REP011,P01,R05,3
S0002326,2024-04-01,HCP0061,REP021,P04,R03,5
S0011310,2024-08-01,HCP0302,REP005,P01,R02,8
S0012595,2024-05-01,HCP0334,REP003,P04,R01,0
S0008659,2024-09-01,HCP0230,REP012,P05,R01,2
S0004878,2024-11-01,HCP0129,REP035,P01,R03,7
S0015011,2024-03-01,HCP0404,REP005,P04,R02,9
S0001430,2024-06-01,HCP0038,REP036,P04,R05,1
S0004606,2024-01-01,HCP0121,REP003,P03,R01,2
S0001881,2024-01-01,HCP0050,REP030,P05,R03,12
S0002389,2024-09-01,HCP0062,REP030,P04,R03,8
S0013986,2024-04-01,HCP0372,REP039,P02,R04,3
S0015478,2024-11-01,HCP0415,REP014,P02,R01,6
S0018327,2024-05-01,HCP0494,REP034,P01,R01,14
S0021484,2024-06-01,HCP0581,REP022,P02,R02,13
S0004476,2024-10-01,HCP0118,REP034,P02,R01,5
S0003636,2024-08-01,HCP0095,REP033,P03,R01,5
S0003994,2024-02-01,HCP0106,REP027,P01,R02,3
S0003363,2024-09-01,HCP0089,REP011,P04,R05,2
S0016624,2024-05-01,HCP0447,REP014,P03,R01,2
S0022233,2024-09-01,HCP0600,REP038,P03,R03,7
S0011275,2024-09-01,HCP0301,REP009,P02,R04,5
S0008410,2024-02-01,HCP0225,REP020,P01,R04,4
S0018657,2024-07-01,HCP0501,REP003,P05,R01,1
S0010437,2024-03-01,HCP0279,REP033,P04,R01,8
S0014662,2024-08-01,HCP0393,REP028,P01,R04,14
S0006713,2024-05-01,HCP0177,REP013,P02,R02,8
S0007303,2024-08-01,HCP0194,REP037,P03,R01,1
S0008529,2024-06-01,HCP0227,REP011,P04,R05,2
S0003435,2024-04-01,HCP0091,REP001,P01,R03,5
S0001123,2024-09-01,HCP0030,REP022,P02,R02,5
S0021277,2024-10-01,HCP0574,REP023,P02,R04,5
S0006240,2024-11-01,HCP0165,REP006,P02,R02,23
S0010548,2024-09-01,HCP0282,REP022,P02,R02,9
S0006827,2024-04-01,HCP0180,REP016,P03,R05,1
S0017595,2024-05-01,HCP0473,REP014,P02,R01,5
S0012275,2024-04-01,HCP0325,REP024,P05,R05,0
S0009872,2024-03-01,HCP0263,REP017,P03,R02,13
S0012795,2024-04-01,HCP0339,REP018,P03,R05,2
S0009788,2024-10-01,HCP0261,REP018,P03,R05,3
S0013615,2024-02-01,HCP0362,REP038,P01,R03,2
S0003814,2024-04-01,HCP0100,REP030,P05,R03,0
S0005352,2024-06-01,HCP0142,REP027,P04,R02,17
S0000492,2024-06-01,HCP0014,REP018,P03,R05,4
S0010435,2024-01-01,HCP0279,REP033,P04,R01,9
S0021785,2024-11-01,HCP0589,REP025,P04,R02,15
S0010846,2024-07-01,HCP0290,REP025,P01,R02,6
S0016507,2024-01-01,HCP0444,REP031,P01,R04,2
S0010925,2024-08-01,HCP0292,REP020,P01,R04,4
S0006966,2024-12-01,HCP0185,REP036,P01,R05,3
S0003951,2024-02-01,HCP0104,REP037,P01,R05,3
S0020046,2024-03-01,HCP0541,REP024,P01,R05,2
S0017628,2024-06-01,HCP0473,REP014,P05,R01,5
S0011854,2024-07-01,HCP0315,REP003,P02,R01,4
S0019543,2024-07-01,HCP0526,REP034,P04,R01,3
S0016598,2024-12-01,HCP0446,REP034,P01,R01,15
S0011115,2024-11-01,HCP0296,REP011,P05,R05,2
S0003480,2024-05-01,HCP0091,REP001,P05,R03,5
S0014862,2024-10-01,HCP0399,REP020,P03,R04,6
S0008552,2024-05-01,HCP0228,REP019,P01,R03,4
S0016362,2024-06-01,HCP0439,REP034,P04,R01,4
S0015701,2024-07-01,HCP0422,REP039,P01,R04,3
S0019777,2024-02-01,HCP0533,REP035,P05,R03,1
S0017645,2024-11-01,HCP0474,REP014,P02,R01,1
S0006699,2024-03-01,HCP0176,REP035,P05,R03,5
S0011747,2024-02-01,HCP0312,REP002,P02,R03,2
S0019649,2024-12-01,HCP0529,REP012,P04,R01,2
S0001183,2024-11-01,HCP0031,REP018,P04,R05,2
S0017711,2024-07-01,HCP0476,REP016,P03,R05,1
S0005077,2024-09-01,HCP0134,REP037,P04,R01,2
S0000937,2024-07-01,HCP0024,REP013,P05,R02,6
S0009246,2024-07-01,HCP0246,REP036,P03,R05,3
S0015122,2024-03-01,HCP0407,REP011,P01,R05,8
S0002116,2024-03-01,HCP0057,REP011,P03,R05,2
S0020375,2024-02-01,HCP0549,REP030,P03,R03,5
S0013828,2024-08-01,HCP0368,REP001,P02,R03,1
S0013089,2024-12-01,HCP0347,REP018,P03,R05,4
S0015212,2024-01-01,HCP0409,REP003,P01,R01,3
S0007475,2024-08-01,HCP0199,REP014,P04,R01,5
S0003185,2024-01-01,HCP0084,REP036,P05,R05,2
S0000981,2024-04-01,HCP0025,REP003,P05,R01,4
S0018921,2024-08-01,HCP0508,REP016,P05,R05,0
S0014000,2024-06-01,HCP0372,REP039,P03,R04,11
S0008704,2024-10-01,HCP0231,REP034,P05,R01,1
S0003807,2024-08-01,HCP0100,REP030,P04,R03,3
S0021758,2024-05-01,HCP0588,REP020,P04,R04,7
S0017091,2024-02-01,HCP0459,REP001,P02,R03,2
S0020926,2024-03-01,HCP0565,REP004,P05,R02,9
S0012229,2024-03-01,HCP0324,REP024,P05,R05,3
S0020642,2024-07-01,HCP0557,REP033,P05,R01,5
S0006189,2024-03-01,HCP0163,REP019,P03,R03,1
S0008467,2024-02-01,HCP0226,REP021,P01,R03,2
S0010330,2024-11-01,HCP0276,REP003,P05,R01,2
S0003534,2024-03-01,HCP0093,REP002,P03,R03,5
S0019365,2024-08-01,HCP0522,REP009,P02,R04,11
S0012656,2024-01-01,HCP0336,REP018,P03,R05,5
S0009099,2024-05-01,HCP0241,REP001,P04,R03,4
S0019290,2024-01-01,HCP0520,REP020,P03,R04,1
S0021487,2024-09-01,HCP0581,REP022,P02,R02,3
S0008874,2024-08-01,HCP0236,REP033,P04,R01,3
S0016304,2024-08-01,HCP0438,REP008,P04,R04,4
S0002405,2024-01-01,HCP0063,REP035,P02,R03,5
S0002768,2024-06-01,HCP0072,REP026,P05,R04,1
S0003779,2024-01-01,HCP0099,REP034,P03,R01,4
S0003616,2024-12-01,HCP0095,REP033,P01,R01,7
S0009381,2024-08-01,HCP0250,REP011,P03,R05,4
S0003624,2024-08-01,HCP0095,REP033,P02,R01,1
S0020026,2024-04-01,HCP0540,REP012,P04,R01,1
S0008035,2024-10-01,HCP0214,REP036,P01,R05,1
S0012189,2024-10-01,HCP0323,REP038,P05,R03,2
S0016636,2024-05-01,HCP0448,REP035,P02,R03,2
S0011291,2024-01-01,HCP0301,REP009,P04,R04,5
S0020058,2024-05-01,HCP0541,REP024,P03,R05,0
S0017086,2024-09-01,HCP0459,REP001,P01,R03,3
S0003586,2024-12-01,HCP0094,REP036,P03,R05,1
S0007915,2024-05-01,HCP0211,REP011,P02,R05,0
S0008730,2024-05-01,HCP0233,REP018,P01,R05,9
S0012342,2024-07-01,HCP0327,REP036,P02,R05,1
S0002459,2024-07-01,HCP0064,REP014,P01,R01,3
S0013739,2024-09-01,HCP0365,REP038,P02,R03,5
S0000607,2024-02-01,HCP0016,REP039,P04,R04,3
S0012562,2024-12-01,HCP0333,REP001,P02,R03,0
S0014108,2024-04-01,HCP0376,REP021,P01,R03,1
S0018182,2024-06-01,HCP0490,REP034,P02,R01,1
S0018210,2024-02-01,HCP0490,REP034,P05,R01,1
S0006037,2024-06-01,HCP0160,REP011,P01,R05,3
S0003212,2024-05-01,HCP0085,REP033,P02,R01,1
S0010877,2024-02-01,HCP0291,REP012,P01,R01,2
S0019156,2024-08-01,HCP0515,REP039,P03,R04,3
S0005294,2024-08-01,HCP0140,REP020,P04,R04,1
S0020303,2024-02-01,HCP0547,REP003,P05,R01,0
S0005976,2024-03-01,HCP0158,REP029,P03,R04,3
S0002352,2024-08-01,HCP0062,REP030,P01,R03,3
S0006162,2024-06-01,HCP0162,REP038,P04,R03,10
S0011588,2024-12-01,HCP0308,REP020,P03,R04,5
S0006085,2024-09-01,HCP0160,REP011,P05,R05,1
S0014499,2024-09-01,HCP0388,REP030,P02,R03,12
S0008879,2024-01-01,HCP0236,REP033,P05,R01,9
S0007410,2024-10-01,HCP0197,REP020,P01,R04,11
S0008500,2024-12-01,HCP0227,REP011,P01,R05,6
S0001028,2024-06-01,HCP0026,REP026,P05,R04,2
S0021456,2024-01-01,HCP0580,REP037,P02,R01,1
S0010905,2024-08-01,HCP0291,REP012,P03,R01,2
S0012954,2024-06-01,HCP0343,REP001,P05,R03,5
S0008590,2024-09-01,HCP0229,REP013,P01,R02,10
S0003129,2024-01-01,HCP0082,REP034,P05,R01,1
S0004073,2024-09-01,HCP0107,REP036,P04,R05,7
S0002421,2024-05-01,HCP0063,REP035,P03,R03,3
S0004480,2024-02-01,HCP0118,REP034,P03,R01,8
S0001982,2024-01-01,HCP0053,REP033,P04,R01,4
S0002253,2024-10-01,HCP0060,REP011,P01,R05,4
S0015493,2024-04-01,HCP0416,REP020,P01,R04,3
S0011510,2024-05-01,HCP0307,REP021,P02,R03,10
S0016081,2024-03-01,HCP0431,REP036,P04,R05,1
S0008918,2024-05-01,HCP0237,REP003,P03,R01,0
S0003353,2024-11-01,HCP0089,REP011,P02,R05,6
S0012080,2024-06-01,HCP0320,REP025,P05,R02,5
S0009959,2024-09-01,HCP0265,REP011,P05,R05,5
S0014764,2024-03-01,HCP0395,REP007,P04,R04,3
S0009093,2024-11-01,HCP0241,REP001,P01,R03,2
S0014463,2024-09-01,HCP0387,REP008,P02,R04,4
S0021168,2024-01-01,HCP0572,REP035,P01,R03,1
S0002203,2024-08-01,HCP0059,REP010,P02,R02,2
S0012158,2024-02-01,HCP0323,REP038,P03,R03,1
S0016256,2024-08-01,HCP0437,REP011,P02,R05,3
S0014774,2024-01-01,HCP0395,REP007,P05,R04,1
S0006231,2024-02-01,HCP0165,REP006,P02,R02,7
S0020353,2024-04-01,HCP0548,REP008,P05,R04,4
S0009452,2024-11-01,HCP0252,REP011,P03,R05,2
S0017342,2024-11-01,HCP0465,REP022,P05,R02,8
S0017225,2024-07-01,HCP0463,REP035,P02,R03,18
S0004814,2024-01-01,HCP0127,REP009,P04,R04,20
S0022002,2024-03-01,HCP0595,REP035,P03,R03,3
S0010237,2024-06-01,HCP0274,REP017,P04,R02,1
S0006837,2024-02-01,HCP0181,REP013,P01,R02,15
S0003069,2024-11-01,HCP0081,REP021,P01,R03,6
S0011415,2024-01-01,HCP0305,REP011,P01,R05,6
S0003269,2024-03-01,HCP0087,REP003,P03,R01,3
S0006984,2024-08-01,HCP0185,REP036,P03,R05,1
S0002146,2024-10-01,HCP0058,REP026,P02,R04,2
S0008850,2024-08-01,HCP0235,REP018,P05,R05,1
S0013426,2024-10-01,HCP0356,REP034,P05,R01,2
S0022146,2024-06-01,HCP0598,REP035,P03,R03,7
S0010512,2024-08-01,HCP0281,REP026,P04,R04,10
S0021528,2024-03-01,HCP0582,REP011,P05,R05,2
S0016823,2024-03-01,HCP0452,REP005,P03,R02,6
S0019378,2024-10-01,HCP0522,REP009,P03,R04,0
S0000386,2024-02-01,HCP0011,REP018,P04,R05,2
S0001806,2024-09-01,HCP0048,REP012,P05,R01,1
S0021325,2024-10-01,HCP0576,REP020,P01,R04,16
S0012548,2024-10-01,HCP0333,REP001,P01,R03,3
S0006030,2024-11-01,HCP0159,REP024,P04,R05,2
S0020297,2024-07-01,HCP0547,REP003,P04,R01,8
S0012739,2024-04-01,HCP0338,REP012,P03,R01,3
S0000829,2024-10-01,HCP0022,REP021,P02,R03,10
S0017522,2024-03-01,HCP0470,REP005,P04,R02,4
S0001228,2024-08-01,HCP0032,REP003,P04,R01,2
S0010664,2024-07-01,HCP0285,REP019,P02,R03,3
S0004905,2024-03-01,HCP0130,REP019,P01,R03,1
S0009203,2024-10-01,HCP0244,REP037,P05,R01,1
S0012256,2024-03-01,HCP0325,REP024,P03,R05,3
S0016830,2024-11-01,HCP0452,REP005,P03,R02,2
S0003464,2024-10-01,HCP0091,REP001,P03,R03,2
S0022153,2024-01-01,HCP0598,REP035,P04,R03,3
S0018000,2024-02-01,HCP0484,REP018,P02,R05,1
S0009501,2024-06-01,HCP0253,REP001,P05,R03,1
S0008669,2024-07-01,HCP0231,REP034,P02,R01,1
S0002239,2024-08-01,HCP0059,REP010,P05,R02,6
S0001969,2024-11-01,HCP0053,REP033,P01,R01,1
S0001449,2024-01-01,HCP0039,REP011,P02,R05,2
S0018159,2024-02-01,HCP0489,REP001,P05,R03,5
S0016770,2024-09-01,HCP0451,REP035,P01,R03,4
S0003054,2024-06-01,HCP0080,REP019,P03,R03,2
S0015594,2024-12-01,HCP0418,REP030,P05,R03,1
S0006378,2024-05-01,HCP0168,REP009,P01,R04,1
S0013064,2024-11-01,HCP0346,REP026,P04,R04,10
S0014135,2024-12-01,HCP0376,REP021,P05,R03,5
S0014794,2024-10-01,HCP0396,REP018,P03,R05,3
S0001476,2024-05-01,HCP0039,REP011,P04,R05,3
S0009947,2024-09-01,HCP0265,REP011,P04,R05,5
S0018975,2024-04-01,HCP0510,REP006,P03,R02,3
S0005848,2024-05-01,HCP0155,REP018,P05,R05,1
S0002752,2024-01-01,HCP0072,REP026,P04,R04,5
S0018146,2024-12-01,HCP0489,REP001,P03,R03,5
S0002169,2024-09-01,HCP0058,REP026,P04,R04,15
S0007882,2024-06-01,HCP0210,REP025,P03,R02,2
S0003016,2024-02-01,HCP0079,REP008,P03,R04,8
S0008518,2024-06-01,HCP0227,REP011,P03,R05,0
S0019728,2024-12-01,HCP0532,REP030,P03,R03,0
S0005100,2024-09-01,HCP0135,REP020,P03,R04,3
S0007108,2024-03-01,HCP0188,REP034,P03,R01,3
S0018727,2024-12-01,HCP0504,REP034,P01,R01,3
S0020247,2024-04-01,HCP0546,REP022,P05,R02,2
S0014615,2024-06-01,HCP0391,REP025,P05,R02,2
S0002565,2024-07-01,HCP0067,REP033,P01,R01,8
S0011713,2024-04-01,HCP0311,REP019,P04,R03,2
S0016878,2024-01-01,HCP0453,REP036,P03,R05,1
S0018874,2024-12-01,HCP0507,REP016,P04,R05,5
S0009535,2024-07-01,HCP0254,REP026,P04,R04,6
S0014138,2024-03-01,HCP0377,REP003,P01,R01,12
S0021812,2024-03-01,HCP0590,REP008,P02,R04,5
S0010670,2024-02-01,HCP0285,REP019,P03,R03,8
S0001748,2024-10-01,HCP0047,REP029,P01,R04,6
S0001053,2024-11-01,HCP0027,REP004,P02,R02,8
S0018797,2024-04-01,HCP0506,REP039,P01,R04,1
S0004111,2024-02-01,HCP0109,REP021,P02,R03,1
S0013786,2024-10-01,HCP0366,REP035,P05,R03,4
S0003287,2024-10-01,HCP0087,REP003,P04,R01,2
S0014667,2024-01-01,HCP0393,REP028,P02,R04,1
S0007970,2024-06-01,HCP0212,REP030,P02,R03,2
S0016723,2024-10-01,HCP0450,REP011,P01,R05,2
S0006271,2024-07-01,HCP0166,REP010,P01,R02,0
S0019173,2024-06-01,HCP0516,REP024,P03,R05,1
S0005326,2024-04-01,HCP0142,REP027,P01,R02,12
S0013875,2024-11-01,HCP0369,REP020,P05,R04,2
S0002813,2024-12-01,HCP0074,REP037,P02,R01,3
S0004161,2024-04-01,HCP0110,REP003,P02,R01,8
S0003234,2024-03-01,HCP0085,REP033,P04,R01,3
S0011964,2024-08-01,HCP0318,REP039,P02,R04,3
S0004768,2024-01-01,HCP0126,REP018,P01,R05,3
S0011656,2024-12-01,HCP0310,REP036,P02,R05,4
S0010972,2024-10-01,HCP0293,REP005,P02,R02,2
S0020589,2024-08-01,HCP0556,REP007,P04,R04,4
S0004462,2024-08-01,HCP0118,REP034,P01,R01,0
S0004743,2024-11-01,HCP0125,REP012,P02,R01,3
S0014130,2024-05-01,HCP0376,REP021,P05,R03,5
S0001513,2024-11-01,HCP0041,REP037,P01,R01,18
S0014478,2024-12-01,HCP0387,REP008,P04,R04,3
S0006280,2024-04-01,HCP0166,REP010,P02,R02,8
S0002741,2024-12-01,HCP0072,REP026,P02,R04,5
S0021889,2024-02-01,HCP0592,REP036,P04,R05,2
S0006603,2024-11-01,HCP0174,REP037,P01,R01,11
S0021885,2024-09-01,HCP0592,REP036,P03,R05,2
S0020815,2024-09-01,HCP0562,REP007,P04,R04,3
S0007294,2024-11-01,HCP0193,REP001,P05,R03,5
S0011538,2024-09-01,HCP0307,REP021,P04,R03,3
S0018985,2024-02-01,HCP0510,REP006,P04,R02,11
S0010332,2024-01-01,HCP0277,REP019,P01,R03,6
S0000327,2024-10-01,HCP0009,REP027,P05,R02,1
S0018550,2024-01-01,HCP0499,REP011,P04,R05,3
S0016909,2024-02-01,HCP0454,REP019,P03,R03,3
S0004707,2024-11-01,HCP0124,REP021,P02,R03,1
S0005672,2024-10-01,HCP0151,REP017,P01,R02,5
S0003114,2024-10-01,HCP0082,REP034,P03,R01,1
S0001766,2024-04-01,HCP0047,REP029,P04,R04,12
S0018916,2024-12-01,HCP0508,REP016,P03,R05,4
S0003434,2024-03-01,HCP0091,REP001,P01,R03,2
S0014752,2024-03-01,HCP0395,REP007,P03,R04,5
S0014188,2024-05-01,HCP0378,REP011,P04,R05,0
S0010288,2024-01-01,HCP0276,REP003,P01,R01,0
S0002645,2024-07-01,HCP0069,REP027,P03,R02,12
S0011729,2024-08-01,HCP0311,REP019,P05,R03,3
S0007718,2024-12-01,HCP0206,REP039,P03,R04,3
S0021793,2024-07-01,HCP0589,REP025,P05,R02,2
S0012065,2024-03-01,HCP0320,REP025,P04,R02,19
S0005763,2024-10-01,HCP0153,REP034,P01,R01,4
S0000201,2024-05-01,HCP0006,REP033,P01,R01,2
S0015683,2024-10-01,HCP0421,REP025,P04,R02,7
S0006690,2024-05-01,HCP0176,REP035,P03,R03,7
S0006232,2024-03-01,HCP0165,REP006,P02,R02,2
S0009673,2024-11-01,HCP0258,REP009,P01,R04,2
S0005069,2024-01-01,HCP0134,REP037,P04,R01,13
S0009688,2024-03-01,HCP0258,REP009,P04,R04,1
S0000346,2024-07-01,HCP0010,REP030,P04,R03,0
S0002886,2024-03-01,HCP0076,REP035,P04,R03,4
S0017172,2024-02-01,HCP0461,REP020,P04,R04,2
S0009758,2024-03-01,HCP0260,REP003,P04,R01,2
S0010023,2024-03-01,HCP0267,REP018,P03,R05,3
S0005562,2024-10-01,HCP0147,REP011,P05,R05,1
S0015621,2024-05-01,HCP0420,REP011,P01,R05,5
S0011496,2024-03-01,HCP0307,REP021,P01,R03,1
S0012771,2024-03-01,HCP0339,REP018,P01,R05,1
S0014442,2024-10-01,HCP0386,REP028,P05,R04,4
S0016349,2024-05-01,HCP0439,REP034,P03,R01,2
S0000726,2024-10-01,HCP0019,REP005,P02,R02,7
S0006133,2024-10-01,HCP0162,REP038,P01,R03,1
S0014195,2024-01-01,HCP0379,REP036,P03,R05,1
S0018315,2024-02-01,HCP0493,REP036,P05,R05,3
S0006071,2024-06-01,HCP0160,REP011,P04,R05,5
S0011160,2024-12-01,HCP0298,REP018,P05,R05,1
S0016795,2024-11-01,HCP0451,REP035,P03,R03,7
S0021177,2024-11-01,HCP0572,REP035,P01,R03,3
S0006242,2024-01-01,HCP0165,REP006,P04,R02,10
S0004348,2024-08-01,HCP0116,REP014,P01,R01,5
S0016206,2024-04-01,HCP0435,REP005,P04,R02,0
S0007649,2024-02-01,HCP0204,REP021,P04,R03,3
S0007204,2024-08-01,HCP0191,REP035,P01,R03,1
S0002859,2024-11-01,HCP0075,REP027,P01,R02,7
S0001035,2024-05-01,HCP0027,REP004,P01,R02,9
S0013531,2024-02-01,HCP0360,REP037,P02,R01,2
S0011286,2024-08-01,HCP0301,REP009,P03,R04,10
S0014578,2024-02-01,HCP0390,REP031,P04,R04,8
S0007753,2024-01-01,HCP0207,REP036,P04,R05,6
S0022090,2024-08-01,HCP0597,REP009,P01,R04,12
S0005099,2024-08-01,HCP0135,REP020,P03,R04,6
S0021795,2024-09-01,HCP0589,REP025,P05,R02,3
S0014312,2024-10-01,HCP0382,REP034,P05,R01,2
S0010139,2024-03-01,HCP0270,REP022,P04,R02,6
S0015175,2024-11-01,HCP0408,REP012,P02,R01,5
S0002725,2024-08-01,HCP0071,REP037,P05,R01,1
S0013190,2024-01-01,HCP0350,REP018,P02,R05,1
S0013171,2024-04-01,HCP0349,REP036,P05,R05,2
S0002790,2024-07-01,HCP0073,REP011,P04,R05,5
S0017468,2024-07-01,HCP0469,REP026,P03,R04,1
S0011379,2024-10-01,HCP0303,REP035,P04,R03,4
S0014881,2024-06-01,HCP0400,REP017,P01,R02,10
S0017207,2024-01-01,HCP0462,REP007,P04,R04,10
S0013785,2024-09-01,HCP0366,REP035,P05,R03,7
S0016596,2024-10-01,HCP0446,REP034,P01,R01,6
S0007720,2024-02-01,HCP0206,REP039,P05,R04,1
S0013797,2024-10-01,HCP0367,REP008,P03,R04,1
S0008893,2024-03-01,HCP0237,REP003,P01,R01,6
S0014129,2024-04-01,HCP0376,REP021,P05,R03,2
S0008864,2024-10-01,HCP0236,REP033,P02,R01,1
S0005971,2024-10-01,HCP0158,REP029,P02,R04,5
S0019752,2024-01-01,HCP0533,REP035,P02,R03,6
S0020676,2024-07-01,HCP0558,REP012,P03,R01,4
S0004852,2024-04-01,HCP0128,REP036,P03,R05,1
S0012899,2024-04-01,HCP0342,REP024,P03,R05,2
S0012551,2024-01-01,HCP0333,REP001,P02,R03,0
S0008417,2024-11-01,HCP0225,REP020,P01,R04,5
S0013025,2024-06-01,HCP0346,REP026,P01,R04,2
S0011810,2024-07-01,HCP0314,REP029,P02,R04,6
S0015932,2024-05-01,HCP0426,REP005,P05,R02,5
S0000342,2024-03-01,HCP0010,REP030,P04,R03,1
S0019333,2024-11-01,HCP0521,REP024,P01,R05,10
S0019647,2024-10-01,HCP0529,REP012,P04,R01,4
S0007832,2024-11-01,HCP0209,REP018,P01,R05,1
S0000697,2024-04-01,HCP0018,REP011,P05,R05,1
S0014430,2024-10-01,HCP0386,REP028,P03,R04,2
S0010367,2024-12-01,HCP0277,REP019,P04,R03,9
S0013070,2024-05-01,HCP0347,REP018,P01,R05,2
S0009383,2024-10-01,HCP0250,REP011,P03,R05,3
S0009439,2024-08-01,HCP0252,REP011,P01,R05,2
S0011655,2024-11-01,HCP0310,REP036,P02,R05,4
S0001504,2024-02-01,HCP0041,REP037,P01,R01,5
S0016237,2024-01-01,HCP0437,REP011,P01,R05,7
S0001298,2024-11-01,HCP0035,REP005,P01,R02,24
S0004050,2024-10-01,HCP0106,REP027,P05,R02,2
S0022126,2024-08-01,HCP0597,REP009,P04,R04,7
S0014311,2024-09-01,HCP0382,REP034,P05,R01,2
S0020751,2024-02-01,HCP0561,REP021,P04,R03,9
S0008426,2024-08-01,HCP0225,REP020,P02,R04,2
S0015003,2024-07-01,HCP0404,REP005,P01,R02,17
S0006701,2024-05-01,HCP0176,REP035,P05,R03,7
S0006299,2024-02-01,HCP0166,REP010,P04,R02,4
S0006370,2024-08-01,HCP0167,REP011,P05,R05,5
S0020567,2024-02-01,HCP0555,REP014,P02,R01,1
S0013557,2024-04-01,HCP0360,REP037,P04,R01,10
S0005260,2024-09-01,HCP0140,REP020,P01,R04,7
S0020371,2024-10-01,HCP0549,REP030,P01,R03,2
S0006062,2024-08-01,HCP0160,REP011,P03,R05,3
S0014145,2024-10-01,HCP0377,REP003,P01,R01,12
S0004937,2024-03-01,HCP0130,REP019,P04,R03,1
S0013962,2024-10-01,HCP0371,REP024,P03,R05,0
S0004329,2024-12-01,HCP0114,REP028,P05,R04,3
S0008806,2024-12-01,HCP0234,REP021,P05,R03,1
S0008619,2024-02-01,HCP0230,REP012,P02,R01,1
S0016979,2024-02-01,HCP0455,REP013,P05,R02,7
S0005504,2024-07-01,HCP0146,REP020,P03,R04,6
S0003695,2024-03-01,HCP0097,REP016,P03,R05,2
S0010408,2024-10-01,HCP0279,REP033,P01,R01,5
S0005413,2024-07-01,HCP0143,REP010,P05,R02,7
S0008958,2024-01-01,HCP0238,REP036,P03,R05,4
S0000120,2024-10-01,HCP0004,REP036,P01,R05,4
S0014675,2024-09-01,HCP0393,REP028,P02,R04,8
S0018863,2024-12-01,HCP0507,REP016,P02,R05,3
S0000284,2024-01-01,HCP0009,REP027,P02,R02,4
S0004398,2024-04-01,HCP0117,REP026,P01,R04,6
S0011171,2024-11-01,HCP0299,REP011,P01,R05,8
S0021630,2024-01-01,HCP0586,REP002,P02,R03,0
S0002042,2024-09-01,HCP0055,REP006,P01,R02,20
S0013964,2024-04-01,HCP0371,REP024,P04,R05,4
S0022120,2024-02-01,HCP0597,REP009,P04,R04,4
S0010866,2024-03-01,HCP0290,REP025,P05,R02,3
S0010658,2024-01-01,HCP0285,REP019,P02,R03,4
S0008122,2024-05-01,HCP0217,REP021,P03,R03,0
S0008207,2024-08-01,HCP0219,REP021,P05,R03,1
S0012075,2024-01-01,HCP0320,REP025,P05,R02,4
S0021514,2024-12-01,HCP0582,REP011,P02,R05,3
S0008337,2024-12-01,HCP0223,REP017,P02,R02,7
S0012089,2024-03-01,HCP0321,REP035,P01,R03,5
S0020443,2024-04-01,HCP0551,REP039,P04,R04,3
S0012898,2024-03-01,HCP0342,REP024,P03,R05,1
S0008305,2024-03-01,HCP0222,REP017,P04,R02,13
