month,sp500_nominal,sp500_real,cape,vix,gold_price,rate_10y,sp_return_m,real_return_m,volatility_12m,drawdown,year,decade
1953-12-01,24.83,282.57,11.75,,34.84,2.59,0.0135,0.0134,0.0916,-0.4898,1953,1950s
1954-01-01,25.46,289.74,12.0,,35.04,2.48,0.0254,0.0254,0.0958,-0.4769,1954,1950s
1954-02-01,26.02,296.11,12.22,,35.04,2.47,0.022,0.022,0.0979,-0.4654,1954,1950s
1954-03-01,26.57,302.37,12.42,,35.04,2.37,0.0211,0.0211,0.0999,-0.4541,1954,1950s
1954-04-01,27.63,315.61,12.91,,35.04,2.29,0.0399,0.0438,0.089,-0.4302,1954,1950s
1954-05-01,28.73,326.95,13.31,,35.04,2.37,0.0398,0.0359,0.0937,-0.4097,1954,1950s
1954-06-01,28.96,329.57,13.36,,35.04,2.38,0.008,0.008,0.078,-0.405,1954,1950s
1954-07-01,30.13,342.89,13.83,,35.04,2.3,0.0404,0.0404,0.0816,-0.3809,1954,1950s
1954-08-01,30.73,349.71,14.04,,35.04,2.36,0.0199,0.0199,0.0801,-0.3686,1954,1950s
1954-09-01,31.45,359.24,14.36,,35.04,2.38,0.0234,0.0273,0.0359,-0.3514,1954,1950s
1954-10-01,32.18,367.58,14.62,,35.04,2.43,0.0232,0.0232,0.0356,-0.3363,1954,1950s
1954-11-01,33.44,381.97,15.12,,35.04,2.48,0.0392,0.0391,0.0382,-0.3103,1954,1950s
1954-12-01,34.97,400.95,15.79,,35.04,2.51,0.0458,0.0497,0.0399,-0.2761,1954,1950s
1955-01-01,35.6,408.17,15.99,,35.03,2.61,0.018,0.018,0.0413,-0.263,1955,1950s
1955-02-01,36.79,421.81,16.44,,35.03,2.65,0.0334,0.0334,0.041,-0.2384,1955,1950s
1955-03-01,36.5,418.49,16.22,,35.03,2.68,-0.0079,-0.0079,0.0551,-0.2444,1955,1950s
1955-04-01,37.76,432.94,16.69,,35.03,2.75,0.0345,0.0345,0.054,-0.2183,1955,1950s
1955-05-01,37.6,431.1,16.52,,35.03,2.76,-0.0042,-0.0043,0.0598,-0.2216,1955,1950s
1955-06-01,39.78,456.1,17.37,,35.03,2.78,0.058,0.058,0.0668,-0.1765,1955,1950s
1955-07-01,42.69,487.63,18.45,,35.03,2.9,0.0732,0.0691,0.0806,-0.1196,1955,1950s
1955-08-01,42.43,484.66,18.22,,35.03,2.97,-0.0061,-0.0061,0.0879,-0.1249,1955,1950s
1955-09-01,44.34,504.6,18.84,,35.03,2.97,0.045,0.0411,0.0894,-0.0889,1955,1950s
1955-10-01,42.11,479.22,17.77,,35.03,2.88,-0.0503,-0.0503,0.1199,-0.1348,1955,1950s
1955-11-01,44.95,511.54,18.84,,35.03,2.89,0.0674,0.0674,0.1271,-0.0764,1955,1950s
1955-12-01,45.37,518.25,18.94,,35.03,2.96,0.0093,0.0131,0.126,-0.0643,1955,1950s
1956-01-01,44.15,504.31,18.29,,34.99,2.9,-0.0269,-0.0269,0.1354,-0.0895,1956,1950s
1956-02-01,44.43,507.51,18.27,,34.99,2.84,0.0063,0.0063,0.135,-0.0837,1956,1950s
1956-03-01,47.49,542.46,19.37,,34.99,2.96,0.0689,0.0689,0.1415,-0.0206,1956,1950s
1956-04-01,48.05,546.82,19.37,,34.99,3.18,0.0118,0.008,0.1413,-0.0127,1956,1950s
1956-05-01,46.54,527.67,18.54,,34.99,3.07,-0.0314,-0.035,0.149,-0.0473,1956,1950s
1956-06-01,46.27,520.75,18.16,,34.99,3.0,-0.0058,-0.0131,0.1443,-0.0598,1956,1950s
1956-07-01,48.78,545.0,18.86,,34.99,3.11,0.0542,0.0466,0.1368,-0.016,1956,1950s
1956-08-01,48.49,543.74,18.67,,34.99,3.33,-0.0059,-0.0023,0.1367,-0.0183,1956,1950s
1956-09-01,46.84,523.32,17.84,,34.99,3.38,-0.034,-0.0376,0.1387,-0.0551,1956,1950s
1956-10-01,46.24,514.74,17.42,,34.99,3.34,-0.0128,-0.0164,0.1269,-0.0706,1956,1950s
1956-11-01,45.76,509.4,17.12,,34.99,3.49,-0.0104,-0.0104,0.1101,-0.0803,1956,1950s
1956-12-01,46.44,515.09,17.2,,34.99,3.59,0.0149,0.0112,0.1107,-0.07,1956,1950s
1957-01-01,45.43,503.89,16.72,,34.95,3.46,-0.0217,-0.0217,0.1093,-0.0902,1957,1950s
1957-02-01,43.47,480.41,15.84,,34.95,3.34,-0.0431,-0.0466,0.1184,-0.1326,1957,1950s
1957-03-01,44.03,484.85,15.9,,34.95,3.41,0.0129,0.0092,0.0926,-0.1246,1957,1950s
1957-04-01,45.05,494.3,16.12,,34.95,3.48,0.0232,0.0195,0.0956,-0.1075,1957,1950s
1957-05-01,46.78,511.45,16.6,,34.95,3.6,0.0384,0.0347,0.1,-0.0766,1957,1950s
1957-06-01,47.55,518.02,16.73,,34.95,3.8,0.0165,0.0128,0.1009,-0.0647,1957,1950s
1957-07-01,48.51,524.74,16.87,,34.95,3.93,0.0202,0.013,0.0866,-0.0526,1957,1950s
1957-08-01,45.84,495.86,15.87,,34.95,3.93,-0.055,-0.055,0.1026,-0.1047,1957,1950s
1957-09-01,43.98,475.74,15.16,,34.95,3.92,-0.0406,-0.0406,0.1049,-0.141,1957,1950s
1957-10-01,41.24,446.1,14.15,,34.95,3.97,-0.0623,-0.0623,0.1196,-0.1946,1957,1950s
1957-11-01,40.35,434.94,13.74,,34.95,3.72,-0.0216,-0.025,0.1203,-0.2147,1957,1950s
1957-12-01,40.33,434.72,13.67,,34.95,3.21,-0.0005,-0.0005,0.1178,-0.2151,1957,1950s
1958-01-01,41.12,440.14,13.79,,35.1,3.09,0.0196,0.0125,0.121,-0.2053,1958,1950s
1958-02-01,41.26,441.64,13.78,,35.1,3.05,0.0034,0.0034,0.1149,-0.2026,1958,1950s
1958-03-01,42.11,447.61,13.93,,35.1,2.98,0.0206,0.0135,0.1164,-0.1918,1958,1950s
1958-04-01,42.34,448.49,13.91,,35.1,2.88,0.0055,0.002,0.1133,-0.1902,1958,1950s
1958-05-01,43.7,462.9,14.32,,35.1,2.92,0.0321,0.0321,0.1108,-0.1642,1958,1950s
1958-06-01,44.75,474.02,14.64,,35.1,2.97,0.024,0.024,0.1127,-0.1442,1958,1950s
1958-07-01,45.98,485.37,14.96,,35.1,3.2,0.0275,0.0239,0.1147,-0.1237,1958,1950s
1958-08-01,47.7,505.27,15.54,,35.1,3.54,0.0374,0.041,0.1067,-0.0877,1958,1950s
1958-09-01,48.96,518.62,15.93,,35.1,3.76,0.0264,0.0264,0.0969,-0.0636,1958,1950s
1958-10-01,50.95,539.7,16.56,,35.1,3.8,0.0406,0.0406,0.0624,-0.0256,1958,1950s
1958-11-01,52.5,554.2,16.99,,35.1,3.74,0.0304,0.0269,0.0461,0.0,1958,1950s
1958-12-01,53.49,566.6,17.36,,35.1,3.86,0.0189,0.0224,0.0392,0.0,1958,1950s
1959-01-01,55.62,587.13,17.98,,35.1,4.02,0.0398,0.0362,0.0419,0.0,1959,1950s
1959-02-01,54.77,580.16,17.76,,35.1,3.96,-0.0153,-0.0119,0.0548,-0.0119,1959,1950s
1959-03-01,56.16,594.88,18.2,,35.1,3.99,0.0254,0.0254,0.0547,0.0,1959,1950s
1959-04-01,57.1,602.75,18.43,,35.1,4.12,0.0167,0.0132,0.0515,0.0,1959,1950s
1959-05-01,57.96,611.83,18.69,,35.1,4.31,0.0151,0.0151,0.0519,0.0,1959,1950s
1959-06-01,57.46,604.47,18.45,,35.1,4.34,-0.0086,-0.012,0.0613,-0.012,1959,1950s
1959-07-01,59.74,626.3,19.09,,35.1,4.4,0.0397,0.0361,0.0638,0.0,1959,1950s
1959-08-01,59.4,622.74,18.96,,35.1,4.43,-0.0057,-0.0057,0.0671,-0.0057,1959,1950s
1959-09-01,57.05,596.06,18.12,,35.1,4.68,-0.0396,-0.0428,0.0879,-0.0483,1959,1950s
1959-10-01,57.0,593.51,18.02,,35.1,4.53,-0.0009,-0.0043,0.0834,-0.0524,1959,1950s
1959-11-01,57.23,595.91,18.07,,35.1,4.53,0.004,0.004,0.0804,-0.0485,1959,1950s
1959-12-01,59.06,614.96,18.62,,35.1,4.69,0.032,0.032,0.0834,-0.0181,1959,1950s
1960-01-01,58.03,606.3,18.34,,35.27,4.72,-0.0174,-0.0141,0.0796,-0.0319,1960,1960s
1960-02-01,55.78,580.81,17.55,,35.27,4.49,-0.0388,-0.042,0.0887,-0.0726,1960,1960s
1960-03-01,55.02,572.9,17.29,,35.27,4.25,-0.0136,-0.0136,0.0859,-0.0853,1960,1960s
1960-04-01,55.73,578.32,17.43,,35.27,4.28,0.0129,0.0095,0.0851,-0.0766,1960,1960s
1960-05-01,55.22,573.03,17.26,,35.27,4.35,-0.0092,-0.0091,0.0833,-0.0851,1960,1960s
1960-06-01,57.26,592.19,17.82,,35.27,4.15,0.0369,0.0334,0.0924,-0.0545,1960,1960s
1960-07-01,55.84,577.51,17.38,,35.27,3.9,-0.0248,-0.0248,0.0843,-0.0779,1960,1960s
1960-08-01,56.51,584.43,17.58,,35.27,3.8,0.012,0.012,0.0861,-0.0669,1960,1960s
1960-09-01,54.81,566.85,17.05,,35.27,3.8,-0.0301,-0.0301,0.0822,-0.0949,1960,1960s
1960-10-01,53.73,551.95,16.61,,35.27,3.89,-0.0197,-0.0263,0.0838,-0.1187,1960,1960s
1960-11-01,55.47,569.83,17.15,,35.27,3.93,0.0324,0.0324,0.0915,-0.0902,1960,1960s
1960-12-01,56.8,583.49,17.56,,35.27,3.84,0.024,0.024,0.0885,-0.0684,1960,1960s
1961-01-01,59.72,613.49,18.47,,35.25,3.84,0.0514,0.0514,0.102,-0.0205,1961,1960s
1961-02-01,62.17,638.66,19.23,,35.25,3.78,0.041,0.041,0.0976,0.0,1961,1960s
1961-03-01,64.12,658.69,19.84,,35.25,3.74,0.0314,0.0314,0.0964,0.0,1961,1960s
1961-04-01,65.83,676.25,20.38,,35.25,3.78,0.0267,0.0267,0.0973,0.0,1961,1960s
1961-05-01,66.5,683.14,20.6,,35.25,3.71,0.0102,0.0102,0.0941,0.0,1961,1960s
1961-06-01,65.62,674.1,20.33,,35.25,3.88,-0.0132,-0.0132,0.0952,-0.0132,1961,1960s
1961-07-01,65.44,667.77,20.15,,35.25,3.92,-0.0027,-0.0094,0.0883,-0.0225,1961,1960s
1961-08-01,67.79,694.06,20.94,,35.25,4.04,0.0359,0.0394,0.091,0.0,1961,1960s
1961-09-01,67.26,686.34,20.71,,35.25,3.98,-0.0078,-0.0111,0.081,-0.0111,1961,1960s
1961-10-01,68.0,693.89,20.92,,35.25,3.92,0.011,0.011,0.0708,-0.0002,1961,1960s
1961-11-01,71.08,725.32,21.86,,35.25,3.94,0.0453,0.0453,0.0744,0.0,1961,1960s
1961-12-01,71.74,732.05,22.04,,35.25,4.06,0.0093,0.0093,0.0752,0.0,1961,1960s
1962-01-01,69.07,704.81,21.2,,35.23,4.08,-0.0372,-0.0372,0.0861,-0.0372,1962,1960s
1962-02-01,70.22,714.16,21.45,,35.23,4.04,0.0166,0.0133,0.0805,-0.0244,1962,1960s
1962-03-01,70.29,714.87,21.44,,35.23,3.93,0.001,0.001,0.0776,-0.0235,1962,1960s
1962-04-01,68.05,689.8,20.66,,35.23,3.84,-0.0319,-0.0351,0.084,-0.0577,1962,1960s
1962-05-01,62.99,638.51,19.09,,35.23,3.87,-0.0744,-0.0744,0.1135,-0.1278,1962,1960s
1962-06-01,55.63,563.9,16.83,,35.23,3.91,-0.1168,-0.1169,0.1603,-0.2297,1962,1960s
1962-07-01,56.97,575.58,17.14,,35.23,4.01,0.0241,0.0207,0.1643,-0.2137,1962,1960s
1962-08-01,58.52,591.24,17.57,,35.23,3.98,0.0272,0.0272,0.1619,-0.1924,1962,1960s
1962-09-01,58.0,584.06,17.32,,35.23,3.98,-0.0089,-0.0121,0.1618,-0.2022,1962,1960s
1962-10-01,56.17,565.63,16.74,,35.23,3.93,-0.0316,-0.0316,0.1611,-0.2273,1962,1960s
1962-11-01,60.04,604.6,17.85,,35.23,3.92,0.0689,0.0689,0.172,-0.1741,1962,1960s
1962-12-01,62.64,630.78,18.59,,35.23,3.86,0.0433,0.0433,0.18,-0.1383,1962,1960s
1963-01-01,65.06,655.15,19.26,,35.09,3.83,0.0386,0.0386,0.1834,-0.105,1963,1960s
1963-02-01,65.92,663.81,19.47,,35.09,3.92,0.0132,0.0132,0.183,-0.0932,1963,1960s
1963-03-01,65.67,659.13,19.29,,35.09,3.93,-0.0038,-0.0071,0.1829,-0.0996,1963,1960s
1963-04-01,68.76,690.14,20.15,,35.09,3.97,0.0471,0.047,0.1869,-0.0573,1963,1960s
1963-05-01,70.14,703.99,20.51,,35.09,3.93,0.0201,0.0201,0.1676,-0.0383,1963,1960s
1963-06-01,70.11,701.39,20.38,,35.09,3.99,-0.0004,-0.0037,0.0969,-0.0419,1963,1960s
1963-07-01,69.07,688.74,19.97,,35.09,4.02,-0.0148,-0.018,0.1027,-0.0592,1963,1960s
1963-08-01,70.98,707.78,20.47,,35.09,4.0,0.0277,0.0276,0.1027,-0.0332,1963,1960s
1963-09-01,72.85,726.43,20.96,,35.09,4.08,0.0263,0.0263,0.0991,-0.0077,1963,1960s
1963-10-01,73.03,725.86,20.89,,35.09,4.11,0.0025,-0.0008,0.0848,-0.0085,1963,1960s
1963-11-01,72.62,721.79,20.72,,35.09,4.12,-0.0056,-0.0056,0.072,-0.014,1963,1960s
1963-12-01,74.17,734.81,21.04,,35.09,4.13,0.0213,0.018,0.0661,0.0,1963,1960s
1964-01-01,76.45,757.39,21.63,,35.1,4.17,0.0307,0.0307,0.0633,0.0,1964,1960s
1964-02-01,77.39,766.71,21.83,,35.1,4.15,0.0123,0.0123,0.0633,0.0,1964,1960s
1964-03-01,78.8,780.67,22.17,,35.1,4.22,0.0182,0.0182,0.0605,0.0,1964,1960s
1964-04-01,79.94,791.97,22.42,,35.1,4.23,0.0145,0.0145,0.0497,0.0,1964,1960s
1964-05-01,80.72,799.7,22.57,,35.1,4.2,0.0098,0.0098,0.0492,0.0,1964,1960s
1964-06-01,80.24,792.38,22.3,,35.1,4.17,-0.0059,-0.0092,0.0509,-0.0092,1964,1960s
1964-07-01,83.22,819.16,22.98,,35.1,4.19,0.0371,0.0338,0.0482,0.0,1964,1960s
1964-08-01,82.0,809.76,22.65,,35.1,4.19,-0.0147,-0.0115,0.0549,-0.0115,1964,1960s
1964-09-01,83.41,821.03,22.89,,35.1,4.2,0.0172,0.0139,0.053,0.0,1964,1960s
1964-10-01,84.85,835.21,23.21,,35.1,4.19,0.0173,0.0173,0.0524,0.0,1964,1960s
1964-11-01,85.44,838.32,23.23,,35.1,4.15,0.007,0.0037,0.049,0.0,1964,1960s
1964-12-01,83.96,823.8,22.75,,35.1,4.18,-0.0173,-0.0173,0.057,-0.0173,1964,1960s
1965-01-01,86.12,844.99,23.27,,35.12,4.19,0.0257,0.0257,0.0553,0.0,1965,1960s
1965-02-01,86.75,851.17,23.37,,35.12,4.21,0.0073,0.0073,0.0553,0.0,1965,1960s
1965-03-01,86.83,849.23,23.25,,35.12,4.21,0.0009,-0.0023,0.0551,-0.0023,1965,1960s
1965-04-01,87.97,857.64,23.42,,35.12,4.2,0.0131,0.0099,0.0549,0.0,1965,1960s
1965-05-01,89.28,870.42,23.71,,35.12,4.21,0.0149,0.0149,0.0553,0.0,1965,1960s
1965-06-01,85.04,823.83,22.39,,35.12,4.21,-0.0475,-0.0535,0.0781,-0.0535,1965,1960s
1965-07-01,84.91,822.57,22.3,,35.12,4.2,-0.0015,-0.0015,0.0699,-0.055,1965,1960s
1965-08-01,86.49,837.88,22.67,,35.12,4.25,0.0186,0.0186,0.0693,-0.0374,1965,1960s
1965-09-01,89.38,865.88,23.37,,35.12,4.29,0.0334,0.0334,0.0742,-0.0052,1965,1960s
1965-10-01,91.39,882.55,23.78,,35.12,4.35,0.0225,0.0193,0.0752,0.0,1965,1960s
1965-11-01,92.15,889.89,23.93,,35.12,4.45,0.0083,0.0083,0.0753,0.0,1965,1960s
1965-12-01,91.73,883.05,23.69,,35.12,4.62,-0.0046,-0.0077,0.0719,-0.0077,1965,1960s
1966-01-01,93.32,898.36,24.06,,35.13,4.61,0.0173,0.0173,0.07,0.0,1966,1960s
1966-02-01,92.69,886.72,23.7,,35.13,4.83,-0.0068,-0.013,0.0713,-0.013,1966,1960s
1966-03-01,88.88,847.62,22.61,,35.13,4.87,-0.0411,-0.0441,0.0854,-0.0565,1966,1960s
1966-04-01,91.6,868.15,23.11,,35.13,4.75,0.0306,0.0242,0.0895,-0.0336,1966,1960s
1966-05-01,86.78,822.47,21.85,,35.13,4.78,-0.0526,-0.0526,0.1045,-0.0845,1966,1960s
1966-06-01,86.06,813.13,21.56,,35.13,4.81,-0.0083,-0.0114,0.0925,-0.0949,1966,1960s
1966-07-01,85.84,808.55,21.38,,35.13,5.02,-0.0026,-0.0056,0.0926,-0.1,1966,1960s
1966-08-01,80.65,755.02,19.91,,35.13,5.22,-0.0605,-0.0662,0.1087,-0.1596,1966,1960s
1966-09-01,77.81,728.43,19.16,,35.13,5.18,-0.0352,-0.0352,0.1036,-0.1892,1966,1960s
1966-10-01,77.13,717.68,18.83,,35.13,5.01,-0.0087,-0.0148,0.0971,-0.2011,1966,1960s
1966-11-01,80.99,753.59,19.71,,35.13,5.16,0.05,0.05,0.1147,-0.1611,1966,1960s
1966-12-01,81.33,756.76,19.74,,35.13,4.84,0.0042,0.0042,0.1155,-0.1576,1966,1960s
1967-01-01,84.45,785.79,20.43,,34.95,4.58,0.0384,0.0384,0.1226,-0.1253,1967,1960s
1967-02-01,87.36,812.87,21.07,,34.95,4.63,0.0345,0.0345,0.1296,-0.0952,1967,1960s
1967-03-01,89.42,829.51,21.44,,34.95,4.54,0.0236,0.0205,0.1257,-0.0766,1967,1960s
1967-04-01,90.96,841.25,21.69,,34.95,4.59,0.0172,0.0142,0.1229,-0.0636,1967,1960s
1967-05-01,92.59,853.75,21.95,,34.95,4.85,0.0179,0.0149,0.1095,-0.0497,1967,1960s
1967-06-01,91.43,840.52,21.55,,34.95,5.02,-0.0125,-0.0155,0.1102,-0.0644,1967,1960s
1967-07-01,93.01,852.48,21.8,,34.95,5.16,0.0173,0.0142,0.1104,-0.0511,1967,1960s
1967-08-01,94.49,863.46,22.03,,34.95,5.28,0.0159,0.0129,0.0821,-0.0388,1967,1960s
1967-09-01,95.81,872.92,22.22,,34.95,5.3,0.014,0.011,0.0627,-0.0283,1967,1960s
1967-10-01,95.66,868.97,22.07,,34.95,5.48,-0.0016,-0.0045,0.0597,-0.0327,1967,1960s
1967-11-01,92.66,839.22,21.26,,34.95,5.75,-0.0314,-0.0342,0.0674,-0.0658,1967,1960s
1967-12-01,95.3,860.59,21.75,,34.95,5.7,0.0285,0.0255,0.0689,-0.042,1967,1960s
1968-01-01,95.04,853.21,21.51,,35.5,5.53,-0.0027,-0.0086,0.0649,-0.0503,1968,1960s
1968-02-01,90.75,812.31,20.42,,36.0,5.56,-0.0451,-0.0479,0.0794,-0.0958,1968,1960s
1968-03-01,89.09,795.13,19.93,,37.0,5.74,-0.0183,-0.0211,0.0788,-0.1149,1968,1960s
1968-04-01,95.67,851.37,21.28,,37.86,5.64,0.0739,0.0707,0.1075,-0.0523,1968,1960s
1968-05-01,97.87,868.43,21.63,,40.7,5.87,0.023,0.02,0.1083,-0.0333,1968,1960s
1968-06-01,100.5,886.62,22.0,,41.14,5.72,0.0269,0.0209,0.1085,-0.0131,1968,1960s
1968-07-01,100.3,879.79,21.75,,39.46,5.5,-0.002,-0.0077,0.1085,-0.0207,1968,1960s
1968-08-01,98.11,858.12,21.14,,39.19,5.42,-0.0218,-0.0246,0.1115,-0.0448,1968,1960s
1968-09-01,101.3,883.5,21.68,,40.18,5.46,0.0325,0.0296,0.1149,-0.0165,1968,1960s
1968-10-01,103.8,900.17,22.0,,39.21,5.58,0.0247,0.0189,0.1162,0.0,1968,1960s
1968-11-01,105.4,911.46,22.2,,39.78,5.7,0.0154,0.0125,0.1084,0.0,1968,1960s
1968-12-01,106.5,918.38,22.28,,41.08,6.03,0.0104,0.0076,0.1067,0.0,1968,1960s
1969-01-01,102.0,877.11,21.19,,42.3,6.04,-0.0423,-0.0449,0.1184,-0.0449,1969,1960s
1969-02-01,101.5,867.93,20.9,,42.6,6.19,-0.0049,-0.0105,0.1054,-0.0549,1969,1960s
1969-03-01,99.3,842.06,20.2,,43.16,6.3,-0.0217,-0.0298,0.1065,-0.0831,1969,1960s
1969-04-01,101.3,854.29,20.43,,43.31,6.17,0.0201,0.0145,0.0817,-0.0698,1969,1960s
1969-05-01,104.6,879.7,20.97,,43.46,6.32,0.0326,0.0297,0.0846,-0.0421,1969,1960s
1969-06-01,99.14,829.22,19.71,,41.44,6.57,-0.0522,-0.0574,0.0989,-0.0971,1969,1960s
1969-07-01,94.71,787.86,18.68,,41.76,6.72,-0.0447,-0.0499,0.1082,-0.1421,1969,1960s
1969-08-01,94.18,779.22,18.43,,41.09,6.69,-0.0056,-0.011,0.1065,-0.1515,1969,1960s
1969-09-01,94.51,779.84,18.4,,40.87,7.16,0.0035,0.0008,0.0997,-0.1509,1969,1960s
1969-10-01,95.52,783.95,18.45,,40.44,7.1,0.0107,0.0053,0.0961,-0.1464,1969,1960s
1969-11-01,96.21,785.4,18.44,,37.4,7.14,0.0072,0.0018,0.0943,-0.1448,1969,1960s
1969-12-01,91.11,739.82,17.33,,35.17,7.65,-0.053,-0.058,0.1024,-0.1944,1969,1960s
1970-01-01,90.31,731.39,17.09,,34.94,7.79,-0.0088,-0.0114,0.0971,-0.2036,1970,1970s
1970-02-01,87.16,702.16,16.37,,34.99,7.24,-0.0349,-0.04,0.1001,-0.2354,1970,1970s
1970-03-01,88.65,710.42,16.53,,35.09,7.07,0.0171,0.0118,0.1035,-0.2264,1970,1970s
1970-04-01,85.95,683.42,15.87,,35.62,7.39,-0.0305,-0.038,0.1003,-0.2558,1970,1970s
1970-05-01,76.06,603.21,13.98,,35.95,7.91,-0.1151,-0.1174,0.1308,-0.3432,1970,1970s
1970-06-01,75.59,596.4,13.8,,35.42,7.84,-0.0062,-0.0113,0.1286,-0.3506,1970,1970s
1970-07-01,75.72,594.36,13.73,,35.32,7.46,0.0017,-0.0034,0.128,-0.3528,1970,1970s
1970-08-01,77.92,611.63,14.1,,35.38,7.53,0.0291,0.0291,0.136,-0.334,1970,1970s
1970-09-01,82.58,644.9,14.84,,36.19,7.39,0.0598,0.0544,0.1547,-0.2978,1970,1970s
1970-10-01,84.37,655.53,15.06,,37.52,7.33,0.0217,0.0165,0.1567,-0.2862,1970,1970s
1970-11-01,84.28,651.53,14.95,,37.44,6.84,-0.0011,-0.0061,0.156,-0.2906,1970,1970s
1970-12-01,90.05,692.63,15.87,,37.44,6.39,0.0685,0.0631,0.1664,-0.2458,1970,1970s
1971-01-01,93.49,719.09,16.46,,37.88,6.24,0.0382,0.0382,0.1702,-0.217,1971,1970s
1971-02-01,97.11,745.06,17.03,,38.74,6.11,0.0387,0.0361,0.1678,-0.1887,1971,1970s
1971-03-01,99.6,762.26,17.4,,38.87,5.7,0.0256,0.0231,0.1684,-0.17,1971,1970s
1971-04-01,103.0,786.31,17.92,,39.01,5.83,0.0341,0.0316,0.1634,-0.1438,1971,1970s
1971-05-01,101.6,771.78,17.56,,40.52,6.39,-0.0136,-0.0185,0.089,-0.1596,1971,1970s
1971-06-01,99.72,751.9,17.08,,40.1,6.52,-0.0185,-0.0258,0.0943,-0.1813,1971,1970s
1971-07-01,99.0,744.63,16.89,,40.95,6.73,-0.0072,-0.0097,0.097,-0.1892,1971,1970s
1971-08-01,97.24,729.6,16.52,,42.71,6.58,-0.0178,-0.0202,0.1048,-0.2056,1971,1970s
1971-09-01,99.4,745.81,16.86,,42.03,6.14,0.0222,0.0222,0.0951,-0.1879,1971,1970s
1971-10-01,97.29,728.19,16.43,,42.5,5.93,-0.0212,-0.0236,0.1017,-0.2071,1971,1970s
1971-11-01,92.78,694.44,15.64,,42.86,5.81,-0.0464,-0.0463,0.1171,-0.2438,1971,1970s
1971-12-01,99.17,738.65,16.6,,43.48,5.93,0.0689,0.0637,0.1174,-0.1957,1971,1970s
1972-01-01,103.3,769.42,17.26,,45.75,5.95,0.0416,0.0417,0.1184,-0.1622,1972,1970s
1972-02-01,105.2,779.77,17.46,,48.26,6.08,0.0184,0.0135,0.1145,-0.1509,1972,1970s
1972-03-01,107.7,796.38,17.81,,48.33,6.07,0.0238,0.0213,0.1141,-0.1328,1972,1970s
1972-04-01,108.8,802.57,17.92,,49.03,6.19,0.0102,0.0078,0.1104,-0.1261,1972,1970s
1972-05-01,107.7,792.55,17.66,,54.62,6.13,-0.0101,-0.0125,0.1098,-0.137,1972,1970s
1972-06-01,108.0,792.85,17.64,,62.09,6.11,0.0028,0.0004,0.1068,-0.1367,1972,1970s
1972-07-01,107.2,783.22,17.4,,65.66,6.11,-0.0074,-0.0121,0.1068,-0.1472,1972,1970s
1972-08-01,111.0,809.05,17.94,,67.03,6.21,0.0354,0.033,0.1066,-0.119,1972,1970s
1972-09-01,109.4,795.5,17.61,,65.46,6.55,-0.0144,-0.0167,0.1088,-0.1338,1972,1970s
1972-10-01,109.6,793.18,17.53,,64.86,6.48,0.0018,-0.0029,0.1043,-0.1363,1972,1970s
1972-11-01,115.1,831.02,18.34,,62.91,6.28,0.0502,0.0477,0.0908,-0.0951,1972,1970s
1972-12-01,117.5,846.35,18.65,,63.91,6.36,0.0209,0.0184,0.0726,-0.0784,1972,1970s
1973-01-01,118.4,850.83,18.71,,65.14,6.46,0.0077,0.0053,0.0664,-0.0736,1973,1970s
1973-02-01,114.2,814.91,17.89,,74.2,6.64,-0.0355,-0.0422,0.0807,-0.1127,1973,1970s
1973-03-01,112.4,794.66,17.41,,84.37,6.71,-0.0158,-0.0248,0.0814,-0.1347,1973,1970s
1973-04-01,110.3,774.45,16.94,,90.5,6.67,-0.0187,-0.0254,0.0841,-0.1567,1973,1970s
1973-05-01,107.2,747.54,16.31,,101.96,6.85,-0.0281,-0.0347,0.0885,-0.186,1973,1970s
1973-06-01,104.8,725.84,15.81,,120.12,6.9,-0.0224,-0.029,0.0912,-0.2097,1973,1970s
1973-07-01,105.8,731.11,15.89,,120.17,7.13,0.0095,0.0073,0.0917,-0.2039,1973,1970s
1973-08-01,103.8,704.57,15.28,,106.76,7.4,-0.0189,-0.0363,0.0841,-0.2328,1973,1970s
1973-09-01,105.6,715.2,15.48,,102.97,7.09,0.0173,0.0151,0.0863,-0.2212,1973,1970s
1973-10-01,109.8,737.12,15.91,,100.08,6.79,0.0398,0.0306,0.0962,-0.1974,1973,1970s
1973-11-01,102.0,680.28,14.65,,94.92,6.73,-0.071,-0.0771,0.104,-0.2593,1973,1970s
1973-12-01,94.78,628.03,13.49,,106.72,6.74,-0.0708,-0.0768,0.1146,-0.3162,1973,1970s
1974-01-01,96.11,631.37,13.53,,129.19,6.99,0.014,0.0053,0.1162,-0.3125,1974,1970s
1974-02-01,93.45,606.09,12.96,,150.13,6.96,-0.0277,-0.04,0.1151,-0.34,1974,1970s
1974-03-01,97.44,624.04,13.31,,168.42,7.21,0.0427,0.0296,0.1292,-0.3205,1974,1970s
1974-04-01,92.46,589.68,12.55,,172.24,7.51,-0.0511,-0.0551,0.1352,-0.3579,1974,1970s
1974-05-01,89.67,564.82,12.0,,163.27,7.58,-0.0302,-0.0422,0.1355,-0.385,1974,1970s
1974-06-01,89.79,560.96,11.89,,154.1,7.54,0.0013,-0.0068,0.136,-0.3892,1974,1970s
1974-07-01,79.31,491.48,10.39,,142.98,7.81,-0.1167,-0.1239,0.1687,-0.4648,1974,1970s
