match_id,player_id,match_time,item_equipped,won,match_duration_min
483,32,2026-02-09 07:09:00,LEATHER VEST,0,6
484,32,2026-02-09 22:38:00,PHOENIX BLADE,0,25
485,32,2026-02-10 02:40:00,Frost Wand,1,20
486,32,2026-02-10 08:12:00,Aegis Shield,1,15
487,32,2026-02-10 17:46:00,Aegis Shield,1,15
488,32,2026-02-11 04:56:00,Phoenix Blade,0,10
489,32,2026-02-14 14:37:00,Aegis Shield,1,12
490,32,2026-02-14 05:17:00,  Aegis Shield ,0,16
491,32,2026-02-14 21:23:00,Phoenix Blade,0,19
492,32,2026-02-14 23:32:00,Lucky Coin,0,15
493,32,2026-02-15 02:23:00,Phoenix Blade,1,12
494,32,2026-02-15 12:54:00,Frost Wand,0,19
495,32,2026-02-15 06:42:00,Rusty Dagger,0,6
496,32,2026-02-19 12:11:00,Aegis Shield,0,15
497,32,2026-02-19 04:40:00,Healing Charm,0,21
498,32,2026-02-20 03:59:00,Phoenix Blade,1,21
499,32,2026-02-20 08:45:00,Aegis Shield,1,16
500,32,2026-02-20 03:45:00,Rusty Dagger,1,5
501,32,2026-03-05 21:08:00,Phoenix Blade,1,17
502,32,2026-03-05 03:15:00,Phoenix Blade,1,19
503,32,2026-03-06 08:27:00,Aegis Shield,1,20
504,32,2026-03-06 01:07:00,rusty dagger,0,23
505,32,2026-03-06 06:39:00,rusty dagger,0,12
506,32,2026-03-06 12:44:00,Phoenix Blade,0,16
507,32,2026-03-10 04:03:00,Leather Vest,1,11
508,32,2026-03-10 22:16:00,  Iron Sword ,0,12
509,32,2026-03-11 21:18:00,Healing Charm,0,22
510,32,2026-03-10 23:21:00,Phoenix Blade,0,11
511,32,2026-03-11 06:15:00,Rusty Dagger,0,23
512,32,2026-03-11 01:53:00,LEATHER VEST,0,16
513,32,2026-03-12 04:25:00,Phoenix Blade,1,25
514,32,2026-05-02 14:11:00,PHOENIX BLADE,0,10
515,32,2026-05-01 23:36:00,Phoenix Blade,1,6
516,32,2026-05-02 09:42:00,Frost Wand,0,21
517,32,2026-05-02 04:33:00,Healing Charm,0,10
518,32,2026-05-03 23:39:00,Rusty Dagger,0,13
519,32,2026-05-03 22:31:00,Phoenix Blade,0,15
520,32,2026-05-04 10:03:00,AEGIS SHIELD,0,13
521,32,2026-05-11 06:04:00,Iron Sword,1,16
522,32,2026-05-11 11:28:00,Storm Bow,0,11
523,32,2026-05-20 23:46:00,Aegis Shield,1,25
524,32,2026-06-03 01:53:00,Aegis Shield,1,18
525,33,2026-03-09 02:32:00,  Aegis Shield ,1,10
526,34,2026-01-26 22:07:00,Lucky Coin,1,13
527,34,2026-01-26 17:38:00,Plate Mail,0,18
528,34,2026-01-26 20:19:00,Leather Vest,0,24
529,35,2026-01-24 13:49:00,  Aegis Shield ,1,17
530,35,2026-01-25 16:37:00,Frost Wand,1,10
531,35,2026-01-26 02:43:00,frost wand,0,21
532,35,2026-01-25 13:10:00,Rusty Dagger,1,7
533,35,2026-01-27 07:53:00,Healing Charm,1,10
534,35,2026-01-27 02:34:00,Iron Sword,0,19
535,35,2026-01-27 08:58:00,rusty dagger,1,9
536,35,2026-01-26 14:19:00,Phoenix Blade,1,10
537,35,2026-01-30 01:56:00,leather vest,0,25
538,35,2026-01-30 16:11:00,Leather Vest,1,15
539,35,2026-01-30 23:34:00,Iron Sword,1,20
540,36,2026-02-25 12:59:00,Leather Vest,1,25
541,36,2026-02-25 01:26:00,Phoenix Blade,1,10
542,36,2026-02-25 22:46:00,Phoenix Blade,0,16
543,36,2026-02-28 04:13:00,Leather Vest,0,19
544,36,2026-03-01 04:25:00,Rusty Dagger,0,6
545,36,2026-02-28 22:41:00,Rusty Dagger,1,24
546,36,2026-03-02 01:56:00,Leather Vest,0,13
547,36,2026-03-01 22:30:00,Aegis Shield,0,17
548,36,2026-03-02 01:20:00,Aegis Shield,1,7
549,36,2026-03-02 05:25:00,lucky coin,0,19
550,36,2026-03-03 10:44:00,Leather Vest,1,15
551,36,2026-03-02 20:39:00,Storm Bow,1,7
552,36,2026-03-06 14:56:00,Leather Vest,0,25
553,36,2026-03-07 02:01:00,Phoenix Blade,1,15
554,36,2026-03-08 09:52:00,Aegis Shield,1,8
555,36,2026-03-16 15:55:00,Lucky Coin,0,24
556,36,2026-03-16 00:08:00,Plate Mail,1,9
557,36,2026-03-16 08:46:00,Healing Charm,1,21
558,36,2026-03-17 02:16:00,Plate Mail,1,12
559,36,2026-03-17 08:36:00,Rusty Dagger,0,16
560,36,2026-03-17 16:47:00,leather vest,1,16
561,36,2026-03-17 07:11:00,Storm Bow,1,13
562,36,2026-03-18 16:10:00,Iron Sword,0,23
563,36,2026-03-18 06:11:00,Phoenix Blade,1,24
564,36,2026-03-18 12:43:00,Phoenix Blade,1,16
565,36,2026-03-18 18:51:00,Iron Sword,0,16
566,36,2026-03-28 16:47:00,Aegis Shield,1,13
567,36,2026-03-28 07:28:00,Storm Bow,1,22
568,36,2026-03-28 09:05:00,Aegis Shield,0,20
569,36,2026-03-28 03:56:00,Rusty Dagger,0,18
570,36,2026-03-31 19:47:00,Leather Vest,1,6
571,36,2026-04-01 12:27:00,Frost Wand,0,6
572,36,2026-04-01 20:14:00,Plate Mail,1,12
573,36,2026-04-01 19:16:00,Aegis Shield,0,23
574,36,2026-04-01 07:45:00,Aegis Shield,1,6
575,36,2026-04-04 10:25:00,Rusty Dagger,1,19
576,36,2026-04-25 13:36:00,Plate Mail,0,23
577,36,2026-04-25 04:29:00,Aegis Shield,1,5
578,36,2026-04-25 09:58:00,Leather Vest,1,20
579,36,2026-04-25 12:52:00,Leather Vest,1,6
580,36,2026-05-05 03:48:00,Rusty Dagger,1,25
581,36,2026-05-06 15:21:00,Iron Sword,1,16
582,36,2026-05-06 11:11:00,Phoenix Blade,1,12
583,36,2026-05-06 06:51:00,Leather Vest,0,5
584,36,2026-05-08 19:11:00,Phoenix Blade,0,13
585,36,2026-05-08 14:53:00,Aegis Shield,1,21
586,36,2026-05-07 23:21:00,Leather Vest,0,24
587,36,2026-05-07 23:53:00,Leather Vest,0,21
588,36,2026-05-10 10:35:00,  Iron Sword ,0,19
589,36,2026-05-10 19:03:00,rusty dagger,1,6
590,36,2026-05-27 21:53:00,Frost Wand,1,19
591,36,2026-05-28 06:04:00,  Leather Vest ,1,24
592,36,2026-05-28 06:33:00,Aegis Shield,1,10
593,36,2026-05-28 07:32:00,Aegis Shield,0,7
594,36,2026-06-10 19:18:00,Aegis Shield,0,19
595,36,2026-06-20 13:02:00,Storm Bow,1,25
596,36,2026-06-20 11:14:00,Phoenix Blade,0,8
597,37,2026-02-11 15:46:00,Rusty Dagger,1,24
598,37,2026-02-11 17:15:00,FROST WAND,1,13
599,37,2026-02-11 18:41:00,Rusty Dagger,0,22
600,37,2026-02-13 01:54:00,Storm Bow,1,16
601,37,2026-02-14 09:00:00,Healing Charm,0,6
602,37,2026-02-14 16:31:00,phoenix blade,1,6
603,37,2026-02-15 15:12:00,Rusty Dagger,1,6
604,37,2026-02-15 16:33:00,Healing Charm,0,16
605,37,2026-02-16 19:24:00,Aegis Shield,1,13
606,37,2026-02-16 10:50:00,healing charm,1,15
607,37,2026-02-16 09:38:00,Storm Bow,0,21
608,37,2026-02-17 14:05:00,Rusty Dagger,0,18
609,37,2026-02-18 05:31:00,Iron Sword,0,12
610,37,2026-02-17 12:42:00,Leather Vest,0,16
611,37,2026-02-17 12:15:00,Healing Charm,1,10
612,37,2026-02-18 07:29:00,Healing Charm,0,8
613,37,2026-02-19 04:47:00,Healing Charm,1,17
614,38,2026-02-06 15:18:00,Rusty Dagger,1,17
615,38,2026-02-09 02:40:00,Frost Wand,1,25
616,38,2026-02-08 20:52:00,Phoenix Blade,1,16
617,38,2026-02-09 11:59:00,Iron Sword,1,17
618,38,2026-02-10 08:16:00,Plate Mail,0,23
619,38,2026-02-09 11:42:00,Frost Wand,0,13
620,38,2026-02-10 01:54:00,Iron Sword,1,19
621,38,2026-02-11 16:54:00,Phoenix Blade,0,5
622,38,2026-02-11 10:56:00,Phoenix Blade,1,10
623,39,2026-02-09 18:32:00,  Aegis Shield ,0,6
624,39,2026-02-10 05:05:00,Frost Wand,0,22
625,39,2026-02-10 10:28:00,Aegis Shield,0,15
626,39,2026-02-10 05:08:00,Leather Vest,0,20
627,39,2026-02-12 01:25:00,Iron Sword,0,20
628,39,2026-02-11 22:22:00,Rusty Dagger,1,11
629,39,2026-02-12 00:03:00,  Aegis Shield ,0,24
630,39,2026-02-12 00:33:00,Phoenix Blade,1,5
631,39,2026-02-12 21:58:00,Healing Charm,0,21
632,39,2026-02-12 20:06:00,Leather Vest,0,21
633,39,2026-02-15 04:41:00,Iron Sword,1,19
634,39,2026-02-15 13:47:00,Leather Vest,1,23
635,39,2026-02-15 03:27:00,Iron Sword,1,14
636,39,2026-02-16 08:30:00,Rusty Dagger,0,6
637,39,2026-02-15 20:17:00,Iron Sword,1,10
638,39,2026-02-15 23:21:00,AEGIS SHIELD,1,22
639,39,2026-02-28 00:38:00,Phoenix Blade,0,21
640,39,2026-02-28 10:02:00,  Plate Mail ,0,5
641,39,2026-03-06 07:55:00,Healing Charm,1,19
642,39,2026-03-05 14:07:00,Aegis Shield,0,13
643,39,2026-03-06 20:57:00,Iron Sword,0,10
644,39,2026-03-07 15:45:00,LEATHER VEST,0,7
645,39,2026-03-15 01:07:00,Aegis Shield,1,20
646,39,2026-03-28 22:54:00,Aegis Shield,1,25
647,39,2026-03-28 20:56:00,Frost Wand,0,25
648,39,2026-03-30 06:01:00,Storm Bow,0,22
649,39,2026-03-29 19:30:00,Phoenix Blade,1,19
650,39,2026-03-30 05:39:00,Aegis Shield,0,6
651,39,2026-03-30 20:44:00,Phoenix Blade,1,22
652,39,2026-03-31 03:24:00,Rusty Dagger,0,7
653,39,2026-03-30 23:29:00,Aegis Shield,0,18
654,39,2026-03-30 15:30:00,storm bow,1,20
655,39,2026-04-01 13:10:00,  Lucky Coin ,0,24
656,39,2026-03-31 19:15:00,Leather Vest,0,12
657,39,2026-03-31 16:59:00,Rusty Dagger,1,14
658,39,2026-04-15 05:05:00,frost wand,1,24
659,39,2026-04-15 01:48:00,Iron Sword,0,25
660,39,2026-04-15 13:33:00,Leather Vest,1,24
661,39,2026-04-17 11:56:00,Healing Charm,0,21
662,39,2026-04-21 11:52:00,Rusty Dagger,0,5
663,39,2026-04-21 01:01:00,phoenix blade,0,11
664,39,2026-05-09 15:44:00,Aegis Shield,1,16
665,39,2026-05-10 16:27:00,Leather Vest,1,12
666,39,2026-05-11 05:41:00,Frost Wand,1,20
667,39,2026-05-10 22:15:00,Frost Wand,0,24
668,39,2026-05-11 10:20:00,Iron Sword,0,19
669,42,2026-01-23 10:01:00,Lucky Coin,1,23
670,42,2026-01-23 09:27:00,Iron Sword,0,22
671,42,2026-01-23 06:47:00,Phoenix Blade,0,17
672,42,2026-01-23 16:34:00,phoenix blade,0,18
673,42,2026-01-23 18:51:00,Iron Sword,0,7
674,42,2026-01-26 10:09:00,Leather Vest,1,16
675,42,2026-01-30 02:38:00,Healing Charm,0,10
676,42,2026-01-30 08:30:00,aegis shield,0,22
677,42,2026-01-29 19:27:00,Aegis Shield,1,18
678,42,2026-01-31 07:13:00,Leather Vest,0,22
679,42,2026-02-03 23:06:00,Frost Wand,1,17
680,42,2026-02-04 00:30:00,Phoenix Blade,1,23
681,42,2026-02-04 07:36:00,Leather Vest,0,13
682,42,2026-02-04 04:07:00,Aegis Shield,0,15
683,42,2026-02-05 10:57:00,Healing Charm,0,18
684,42,2026-02-07 06:09:00,  Phoenix Blade ,1,12
685,42,2026-02-06 17:15:00,Iron Sword,1,7
686,42,2026-02-06 19:51:00,Leather Vest,1,21
687,42,2026-03-16 04:37:00,Frost Wand,1,9
688,42,2026-03-15 23:49:00,Aegis Shield,1,23
689,42,2026-03-15 14:52:00,Rusty Dagger,1,18
690,42,2026-03-17 17:11:00,PHOENIX BLADE,0,16
691,42,2026-03-18 08:20:00,Frost Wand,0,14
692,42,2026-03-18 09:19:00,Rusty Dagger,0,24
693,42,2026-03-17 23:59:00,Phoenix Blade,0,24
694,42,2026-03-29 14:54:00,Aegis Shield,0,5
695,42,2026-03-29 13:50:00,Healing Charm,1,14
696,42,2026-03-31 00:03:00,Rusty Dagger,1,16
697,42,2026-04-24 05:21:00,Rusty Dagger,0,9
698,42,2026-04-23 19:53:00,phoenix blade,0,10
699,43,2026-03-17 23:18:00,Rusty Dagger,0,21
700,43,2026-03-17 20:51:00,Healing Charm,0,22
701,43,2026-03-17 19:58:00,Frost Wand,1,15
702,44,2026-01-28 23:27:00,Aegis Shield,0,22
703,44,2026-01-28 20:56:00,Frost Wand,1,24
704,44,2026-01-28 17:23:00,Storm Bow,1,20
705,44,2026-01-29 16:34:00,Storm Bow,1,18
706,44,2026-01-31 14:52:00,iron sword,0,25
707,44,2026-02-05 05:19:00,FROST WAND,0,5
708,44,2026-02-08 09:14:00,healing charm,1,18
709,44,2026-02-07 11:04:00,Leather Vest,1,18
710,44,2026-02-07 17:46:00,Iron Sword,0,23
711,44,2026-02-07 21:34:00,Aegis Shield,1,25
712,44,2026-02-08 16:25:00,Lucky Coin,1,16
713,44,2026-02-10 01:46:00,Phoenix Blade,1,6
714,44,2026-02-10 02:38:00,Aegis Shield,1,16
715,44,2026-02-09 18:39:00,Healing Charm,0,17
716,44,2026-02-09 10:29:00,Frost Wand,1,13
717,45,2026-01-13 16:13:00,Phoenix Blade,1,22
718,45,2026-01-14 16:39:00,Leather Vest,1,9
719,45,2026-01-14 12:59:00,Storm Bow,0,18
720,45,2026-01-15 07:26:00,frost wand,1,11
721,45,2026-01-15 21:27:00,Phoenix Blade,0,15
722,45,2026-01-15 03:35:00,Rusty Dagger,0,8
723,45,2026-01-15 18:55:00,STORM BOW,1,19
724,45,2026-01-21 13:23:00,Aegis Shield,1,16
725,45,2026-01-23 04:53:00,Iron Sword,1,25
726,45,2026-01-24 11:14:00,Leather Vest,1,25
727,45,2026-01-24 17:34:00,LUCKY COIN,1,25
728,45,2026-01-24 10:04:00,Leather Vest,1,18
729,45,2026-01-25 01:53:00,Plate Mail,0,21
730,45,2026-01-25 06:48:00,Aegis Shield,1,10
731,45,2026-01-28 07:34:00,Rusty Dagger,0,13
732,45,2026-01-28 10:09:00,Lucky Coin,0,8
733,45,2026-01-28 20:27:00,Rusty Dagger,1,13
734,45,2026-01-28 11:26:00,Rusty Dagger,1,19
735,45,2026-01-30 12:32:00,Leather Vest,0,7
736,45,2026-01-30 21:18:00,Phoenix Blade,0,21
737,46,2026-01-22 07:41:00,Phoenix Blade,1,15
738,46,2026-01-21 18:48:00,Leather Vest,0,10
739,46,2026-01-22 00:50:00,Healing Charm,1,18
740,46,2026-01-22 03:43:00,Rusty Dagger,1,21
741,46,2026-01-24 16:31:00,iron sword,0,6
742,46,2026-01-25 04:29:00,leather vest,0,16
743,46,2026-01-27 06:51:00,Healing Charm,0,14
744,46,2026-01-26 14:39:00,Storm Bow,0,21
745,46,2026-01-27 07:07:00,Storm Bow,1,17
746,46,2026-01-28 01:11:00,Phoenix Blade,0,11
747,46,2026-01-28 08:26:00,Plate Mail,0,18
748,46,2026-01-27 17:00:00,Leather Vest,0,20
749,46,2026-01-28 09:15:00,Healing Charm,1,25
750,47,2026-01-16 12:36:00,Frost Wand,0,10
751,47,2026-01-17 10:41:00,Iron Sword,0,22
752,47,2026-01-17 04:37:00,Healing Charm,1,7
753,47,2026-01-16 15:39:00,Lucky Coin,0,16
754,47,2026-01-17 21:14:00,Aegis Shield,1,17
755,47,2026-01-20 02:08:00,  Rusty Dagger ,1,22
756,47,2026-01-19 17:12:00,plate mail,0,20
757,47,2026-01-21 03:26:00,Rusty Dagger,1,20
758,47,2026-01-21 06:27:00,Iron Sword,0,19
759,47,2026-01-21 06:51:00,Aegis Shield,0,10
760,47,2026-01-22 03:15:00,  Rusty Dagger ,1,8
761,47,2026-01-22 12:36:00,  Iron Sword ,0,12
762,47,2026-01-23 06:53:00,Phoenix Blade,1,12
763,47,2026-01-22 12:34:00,Aegis Shield,1,17
764,47,2026-01-22 19:35:00,Leather Vest,1,10
765,48,2026-01-10 05:57:00,Phoenix Blade,0,25
766,48,2026-01-11 15:28:00,Lucky Coin,0,14
767,49,2026-02-12 03:46:00,Plate Mail,1,24
768,49,2026-02-12 05:26:00,Storm Bow,1,11
769,49,2026-02-14 07:04:00,Aegis Shield,1,5
770,49,2026-02-14 01:58:00,Leather Vest,1,12
771,49,2026-02-14 03:53:00,Phoenix Blade,0,21
772,49,2026-02-16 13:04:00,  Healing Charm ,1,9
773,49,2026-02-16 02:27:00,Phoenix Blade,1,20
774,49,2026-02-16 22:07:00,Leather Vest,0,10
775,49,2026-02-16 21:15:00,Phoenix Blade,1,20
776,49,2026-02-17 04:38:00,Storm Bow,1,5
777,49,2026-02-17 07:02:00,Storm Bow,0,13
778,49,2026-02-18 11:09:00,Phoenix Blade,1,15
779,49,2026-02-17 20:47:00,phoenix blade,0,11
780,49,2026-02-18 08:44:00,Phoenix Blade,1,7
781,49,2026-02-19 04:16:00,Aegis Shield,0,24
782,49,2026-02-18 17:38:00,  Healing Charm ,0,17
783,49,2026-02-19 11:08:00,Healing Charm,0,15
784,49,2026-02-19 13:44:00,Aegis Shield,1,18
785,49,2026-02-20 23:24:00,Plate Mail,1,21
786,49,2026-02-21 08:10:00,Frost Wand,1,24
787,49,2026-02-21 03:51:00,Iron Sword,1,5
788,49,2026-02-20 18:58:00,lucky coin,1,15
789,49,2026-02-21 21:48:00,Aegis Shield,0,14
790,49,2026-02-21 23:24:00,Rusty Dagger,0,9
791,49,2026-02-23 15:31:00,Rusty Dagger,1,23
792,49,2026-02-22 22:37:00,Phoenix Blade,1,8
793,49,2026-03-04 13:06:00,Phoenix Blade,1,13
794,49,2026-03-06 14:37:00,Iron Sword,0,12
795,49,2026-03-06 03:40:00,Rusty Dagger,1,25
796,49,2026-03-05 19:56:00,Rusty Dagger,1,10
797,49,2026-03-07 06:28:00,Phoenix Blade,1,12
798,49,2026-03-07 10:00:00,LUCKY COIN,1,19
799,49,2026-03-16 00:29:00,Leather Vest,1,12
800,49,2026-03-15 21:21:00,Lucky Coin,0,17
801,49,2026-03-16 07:16:00,Phoenix Blade,1,25
802,49,2026-03-17 02:19:00,Lucky Coin,0,12
803,49,2026-03-17 11:00:00,Phoenix Blade,1,5
804,49,2026-03-17 09:43:00,Phoenix Blade,1,14
805,49,2026-03-17 15:59:00,Iron Sword,0,25
806,49,2026-03-19 03:23:00,aegis shield,0,8
807,49,2026-03-18 23:12:00,Frost Wand,1,14
808,49,2026-03-19 06:28:00,Phoenix Blade,1,17
809,49,2026-03-19 03:27:00,Lucky Coin,1,12
810,49,2026-04-02 20:38:00,Healing Charm,1,20
811,49,2026-04-03 15:43:00,Phoenix Blade,0,15
812,49,2026-04-02 20:51:00,Iron Sword,1,16
813,49,2026-04-03 02:02:00,Rusty Dagger,0,10
814,49,2026-04-13 20:02:00,Rusty Dagger,0,17
815,49,2026-04-13 23:20:00,rusty dagger,0,21
816,49,2026-04-14 11:03:00,Phoenix Blade,0,14
817,49,2026-04-22 10:53:00,Aegis Shield,1,14
818,49,2026-04-21 21:54:00,Iron Sword,0,11
819,49,2026-04-22 02:14:00,Storm Bow,1,24
820,49,2026-04-29 12:04:00,leather vest,0,8
821,49,2026-04-29 11:21:00,  Healing Charm ,1,19
822,49,2026-04-30 03:10:00,RUSTY DAGGER,1,25
823,49,2026-04-29 23:42:00,Leather Vest,0,6
824,49,2026-04-29 20:31:00,Aegis Shield,1,20
825,49,2026-06-06 23:54:00,Lucky Coin,1,19
826,49,2026-06-08 13:04:00,Aegis Shield,1,6
827,49,2026-06-07 18:17:00,  Healing Charm ,1,21
828,49,2026-06-07 19:13:00,Phoenix Blade,1,22
829,49,2026-06-08 05:11:00,Leather Vest,0,24
830,50,2026-02-20 14:43:00,Healing Charm,0,17
831,50,2026-02-20 19:53:00,aegis shield,0,9
832,50,2026-02-20 23:04:00,Rusty Dagger,0,5
833,50,2026-02-20 11:35:00,Plate Mail,1,11
834,51,2026-02-22 20:00:00,Lucky Coin,1,25
835,51,2026-02-23 07:16:00,Leather Vest,1,25
836,51,2026-02-25 15:50:00,Rusty Dagger,0,10
837,51,2026-02-25 02:23:00,Aegis Shield,1,8
838,51,2026-02-25 21:41:00,Lucky Coin,0,13
839,51,2026-02-26 07:27:00,Healing Charm,0,21
840,51,2026-02-26 10:00:00,Iron Sword,0,21
841,51,2026-02-25 23:52:00,storm bow,1,25
842,52,2026-02-18 20:47:00,Phoenix Blade,1,15
843,52,2026-02-19 05:19:00,Storm Bow,1,14
844,52,2026-02-22 15:19:00,Phoenix Blade,1,12
845,52,2026-02-21 23:18:00,Leather Vest,1,6
846,52,2026-02-23 18:09:00,Leather Vest,1,19
847,53,2026-01-26 11:55:00,Lucky Coin,1,23
848,53,2026-01-27 02:10:00,Storm Bow,1,16
849,53,2026-01-28 11:12:00,Iron Sword,1,22
850,53,2026-01-28 06:53:00,Storm Bow,1,25
851,53,2026-01-27 17:49:00,Phoenix Blade,0,20
852,53,2026-01-30 01:59:00,Leather Vest,0,21
853,55,2026-03-26 20:43:00,Frost Wand,1,8
854,55,2026-03-25 22:23:00,Rusty Dagger,0,12
855,55,2026-03-26 14:07:00,Healing Charm,0,19
856,55,2026-03-26 20:32:00,Leather Vest,0,7
857,55,2026-03-27 00:21:00,Iron Sword,0,8
858,55,2026-03-27 04:57:00,Frost Wand,1,8
859,55,2026-03-27 11:58:00,Phoenix Blade,1,12
860,55,2026-03-28 06:30:00,Storm Bow,0,24
861,55,2026-03-28 06:34:00,aegis shield,0,12
862,56,2026-03-31 07:29:00,Lucky Coin,1,18
863,56,2026-03-31 14:02:00,rusty dagger,1,20
864,56,2026-03-31 14:28:00,Healing Charm,0,20
865,56,2026-03-31 15:55:00,storm bow,0,15
866,56,2026-04-08 20:00:00,Storm Bow,0,20
867,56,2026-04-08 04:15:00,Plate Mail,0,16
868,56,2026-04-09 10:05:00,  Phoenix Blade ,0,13
869,56,2026-04-09 18:15:00,Aegis Shield,1,16
870,56,2026-04-18 13:23:00,Iron Sword,0,20
871,56,2026-04-18 10:33:00,Rusty Dagger,0,17
872,56,2026-04-18 22:30:00,Rusty Dagger,0,7
873,56,2026-04-18 14:10:00,Leather Vest,1,20
874,56,2026-04-29 11:37:00,iron sword,1,24
875,56,2026-04-29 16:01:00,Plate Mail,0,25
876,56,2026-04-29 12:35:00,Rusty Dagger,0,20
877,56,2026-05-03 11:37:00,Aegis Shield,1,22
878,56,2026-05-03 06:37:00,Frost Wand,0,9
879,56,2026-05-04 03:57:00,Aegis Shield,1,9
880,56,2026-05-04 05:22:00,Phoenix Blade,0,24
881,56,2026-05-07 19:31:00,Lucky Coin,1,24
882,56,2026-05-07 03:36:00,Lucky Coin,1,17
883,56,2026-05-07 12:14:00,Plate Mail,0,22
884,56,2026-05-07 02:43:00,Iron Sword,0,16
885,56,2026-06-15 06:31:00,Healing Charm,1,6
886,56,2026-06-16 18:16:00,Aegis Shield,0,13
887,56,2026-06-16 12:23:00,Healing Charm,1,22
888,56,2026-06-16 13:12:00,Rusty Dagger,0,14
889,56,2026-06-16 10:45:00,Phoenix Blade,0,7
890,56,2026-06-18 05:10:00,Phoenix Blade,1,21
891,56,2026-06-18 15:03:00,HEALING CHARM,0,18
892,56,2026-06-18 11:17:00,Iron Sword,1,13
893,56,2026-06-18 14:58:00,Storm Bow,0,8
894,56,2026-07-07 15:03:00,Frost Wand,0,24
895,56,2026-07-07 21:02:00,Phoenix Blade,0,17
896,56,2026-07-07 16:42:00,Storm Bow,0,17
897,56,2026-07-07 21:15:00,Iron Sword,0,8
898,56,2026-07-10 00:56:00,RUSTY DAGGER,1,25
899,56,2026-07-11 19:25:00,Storm Bow,0,21
900,56,2026-07-11 22:42:00,  Aegis Shield ,0,16
901,56,2026-07-11 23:12:00,Leather Vest,0,25
902,56,2026-07-11 04:52:00,Aegis Shield,1,6
903,57,2026-02-11 22:33:00,Phoenix Blade,1,16
904,57,2026-02-12 06:06:00,Phoenix Blade,1,19
905,57,2026-02-12 04:50:00,Aegis Shield,0,21
906,57,2026-02-14 06:36:00,Rusty Dagger,1,13
907,57,2026-02-14 00:10:00,Healing Charm,0,8
908,57,2026-02-14 12:51:00,Leather Vest,1,22
909,57,2026-02-14 09:05:00,Phoenix Blade,1,15
910,58,2026-03-05 01:04:00,Storm Bow,1,7
911,58,2026-03-04 23:08:00,Plate Mail,0,25
912,58,2026-03-05 08:26:00,Plate Mail,0,19
913,58,2026-03-05 05:57:00,Rusty Dagger,0,15
914,59,2026-03-06 23:12:00,Leather Vest,0,8
915,59,2026-03-06 19:04:00,Plate Mail,0,8
916,59,2026-03-06 19:42:00,Plate Mail,1,13
917,60,2026-03-27 02:41:00,RUSTY DAGGER,1,17
918,60,2026-03-27 10:23:00,Aegis Shield,0,9
919,60,2026-03-27 19:04:00,Rusty Dagger,1,6
920,60,2026-03-28 11:50:00,Phoenix Blade,1,11
921,60,2026-03-28 04:34:00,Phoenix Blade,1,25
922,60,2026-03-27 22:46:00,Leather Vest,0,21
923,60,2026-03-29 10:45:00,Aegis Shield,0,9
924,60,2026-05-15 00:43:00,IRON SWORD,1,5
925,60,2026-05-16 01:00:00,Plate Mail,1,9
926,60,2026-05-17 03:56:00,Phoenix Blade,0,21
927,60,2026-05-17 03:40:00,Leather Vest,1,20
928,60,2026-05-17 16:38:00,Plate Mail,1,11
929,60,2026-06-17 15:03:00,Leather Vest,0,25
930,60,2026-06-16 21:05:00,Aegis Shield,1,10
931,60,2026-06-16 18:33:00,iron sword,1,20
932,60,2026-07-19 17:19:00,Iron Sword,0,25
933,60,2026-07-19 08:03:00,Iron Sword,1,22
934,60,2026-07-19 10:23:00,Phoenix Blade,1,14
935,60,2026-07-19 13:06:00,Frost Wand,1,19
936,61,2026-02-20 17:12:00,Frost Wand,1,15
937,61,2026-02-20 19:44:00,Phoenix Blade,0,7
938,61,2026-02-21 01:16:00,Leather Vest,0,12
939,61,2026-02-23 11:05:00,Rusty Dagger,1,8
940,61,2026-02-23 11:21:00,Rusty Dagger,1,20
941,61,2026-02-26 22:25:00,Iron Sword,1,6
942,61,2026-02-27 19:46:00,Iron Sword,0,23
943,61,2026-02-27 10:14:00,Aegis Shield,1,12
944,62,2026-03-14 20:02:00,Leather Vest,0,24
945,62,2026-03-15 08:23:00,Phoenix Blade,1,17
946,62,2026-03-15 08:38:00,storm bow,0,6
947,62,2026-03-15 04:57:00,Aegis Shield,1,17
948,62,2026-03-16 15:49:00,IRON SWORD,0,24
949,62,2026-03-19 15:32:00,phoenix blade,1,5
950,62,2026-03-20 12:22:00,Rusty Dagger,1,9
951,62,2026-03-19 17:32:00,Rusty Dagger,0,25
952,62,2026-03-20 03:48:00,Storm Bow,0,22
953,62,2026-03-20 18:32:00,Aegis Shield,1,20
954,62,2026-03-21 00:58:00,Leather Vest,1,21
955,62,2026-03-22 08:18:00,Lucky Coin,1,7
956,62,2026-03-22 03:41:00,Storm Bow,0,16
957,62,2026-03-22 14:53:00,Leather Vest,0,5
958,62,2026-03-23 02:30:00,Plate Mail,1,24
959,62,2026-03-23 12:44:00,Iron Sword,0,8
960,62,2026-03-23 21:15:00,Iron Sword,0,15
961,62,2026-03-24 14:00:00,Iron Sword,0,6
962,62,2026-03-24 12:09:00,Frost Wand,0,23
963,62,2026-03-23 20:12:00,Rusty Dagger,0,7
964,63,2026-01-26 06:08:00,Iron Sword,0,17
965,63,2026-01-26 00:38:00,Leather Vest,0,19
966,64,2026-02-28 12:55:00,Storm Bow,1,13
967,64,2026-02-28 08:07:00,Phoenix Blade,1,10
